NewVisitor,Returning,GoogleCPC,BINGCPC,Facebook,Tripadvisor,Referrals,OrganicDirect,Mobile,Tablet,Desktop,Users,Sessions,PagesVisitedNumber,TransactionsNumber,Revenue
1,0,0,0,0,0,0,0,0,0,1,3,6,31,1,1950.08
1,0,0,0,0,0,0,0,0,1,0,7,14,41,1,1906.82
1,0,0,0,0,0,0,0,0,0,1,3,6,96,4,1901.28
1,0,0,0,0,0,0,0,0,0,1,821,821,1929,1,1891.07
0,1,0,0,0,0,0,0,0,0,1,10,17,84,1,1890.72
0,1,0,0,0,0,0,0,0,0,1,13,27,103,1,1878.6
0,1,0,0,0,0,0,0,0,1,0,26,29,65,2,1870.57
1,0,0,0,0,0,0,0,0,0,1,81,107,192,6,1863.4
1,0,0,0,0,0,0,0,1,0,0,2176,3990,10771,2,1859.15
1,0,0,0,0,0,0,0,0,0,1,5,14,114,1,1848.03
1,0,0,0,0,0,0,0,0,0,1,9,15,45,2,1831.05
0,1,0,0,0,0,0,0,0,0,1,349,349,907,1,1820.11
0,1,0,0,0,0,0,0,0,1,0,9,11,27,1,1806
0,1,0,0,0,0,0,0,0,1,0,2,5,46,1,1795.69
0,1,0,0,0,0,0,0,0,0,1,1,3,15,1,1791.72
0,1,0,0,0,0,0,0,0,0,1,74,161,407,2,1782.05
0,1,0,0,0,0,0,0,0,0,1,2,2,18,1,1772.93
1,0,0,0,0,0,0,0,0,0,1,41,63,287,2,1771.02
1,0,0,0,0,0,0,0,0,1,0,8,17,30,2,1759.2
1,0,0,0,0,0,0,0,0,1,0,422,1172,2671,1,1756
1,0,0,0,0,0,0,0,0,0,1,3,6,56,2,1748.85
1,0,0,0,0,0,0,0,0,1,0,57,78,160,1,1738.38
1,0,0,0,0,0,0,0,0,0,1,122,199,506,3,1738.33
1,0,0,0,0,0,0,0,0,0,1,5,6,11,2,1736.34
1,0,0,0,0,0,0,0,0,0,1,12,15,29,1,1731.66
1,0,0,0,0,0,0,0,0,0,1,70,107,383,2,1730.7
1,0,0,0,0,0,0,0,0,0,1,52,52,75,2,1722.6
0,1,0,0,0,0,0,0,0,0,1,422,424,1540,1,1716.31
0,1,0,0,0,0,0,0,1,0,0,10223,10257,54328,1,1692.87
0,1,0,0,0,0,0,0,0,0,1,13,13,25,1,1692
0,1,0,0,0,0,0,0,0,0,1,899,1212,5705,2,1686.68
0,1,0,0,0,0,0,0,0,0,1,2,10,80,2,1682.2
1,0,0,0,0,0,0,0,1,0,0,28780,28892,225794,1,1680
1,0,0,0,0,0,0,0,0,0,1,73,117,357,1,1619.8
1,0,0,0,0,0,0,0,0,0,1,56,106,415,1,1615.38
1,0,0,0,0,0,0,0,0,1,0,170,170,252,1,1611.26
1,0,0,0,0,0,0,0,0,0,1,218,218,754,1,1609.37
1,0,0,0,0,0,0,0,0,0,1,5,19,143,1,1607.67
1,0,0,0,0,0,0,0,0,0,1,19,26,65,3,1606.6
1,0,0,0,0,0,0,0,0,0,1,97,142,559,1,1605.48
1,0,0,0,0,0,0,0,0,0,1,9,16,119,1,1605.01
1,0,0,0,0,0,0,0,0,0,1,527,530,1615,2,1598.7
1,0,0,0,0,0,0,0,0,0,1,15,24,57,1,1591.92
0,1,0,0,0,0,0,0,0,1,0,8,8,28,1,1582.7
0,1,0,0,0,0,0,0,0,0,1,26,33,132,1,1572
0,1,0,0,0,0,0,0,0,0,1,1,2,14,1,1566.09
0,1,0,0,0,0,0,0,0,0,1,1,5,20,1,1551.31
1,0,0,0,0,0,0,0,0,0,1,189,190,424,1,1546.46
1,0,0,0,0,0,0,0,0,0,1,18,31,106,1,1540.54
1,0,0,0,0,0,0,0,0,0,1,41,56,126,1,1535.5
1,0,0,0,0,0,0,0,0,1,0,5055,5086,22758,1,1520.64
1,0,0,0,0,0,0,0,0,0,1,2,14,72,1,1511.67
1,0,0,0,0,0,0,0,0,0,1,113,113,439,1,1511.64
1,0,0,0,0,0,0,0,0,0,1,1,14,77,1,1510.27
1,0,0,0,0,0,0,0,0,0,1,3,3,10,1,1504
1,0,0,0,0,0,0,0,0,1,0,85,85,161,1,1497.29
0,1,0,0,0,0,0,0,0,0,1,1,1,8,1,1496.88
0,1,0,0,0,0,0,0,0,0,1,24,42,112,2,1495.02
0,1,0,0,0,0,0,0,0,0,1,77,94,290,1,1488.38
0,1,0,0,0,0,0,0,0,0,1,194,331,1242,1,1486.8
0,1,0,0,0,0,0,0,0,0,1,29,40,110,1,1477.44
0,1,0,0,0,0,0,0,1,0,0,192,274,755,4,1473.21
1,0,0,0,0,0,0,0,0,0,1,9,27,205,1,1470.07
1,0,0,0,0,0,0,0,0,0,1,470,470,1870,2,1456.97
1,0,0,0,0,0,0,0,0,0,1,21,90,229,2,1456.6
1,0,0,0,0,0,0,0,0,0,1,2,4,25,1,1450.7
1,0,0,0,0,0,0,0,0,0,1,16,19,43,1,1448.37
1,0,0,0,0,0,0,0,0,0,1,1,1,9,1,1438.5
1,0,0,0,0,0,0,0,0,0,1,195,195,683,1,1425.27
1,0,0,0,0,0,0,0,0,0,1,76,122,483,1,1422.45
1,0,0,0,0,0,0,0,0,0,1,239,239,1017,1,1414.4
1,0,0,0,0,0,0,0,0,0,1,3,3,7,1,1412.18
1,0,0,0,0,0,0,0,0,0,1,83,168,658,1,1389.6
1,0,0,0,0,0,0,0,0,0,1,2,3,34,1,1386.49
1,0,0,0,0,0,0,0,0,0,1,35,35,108,1,1380
1,0,0,0,0,0,0,0,1,0,0,193,260,942,1,1366.63
0,1,0,0,0,0,0,0,0,0,1,951,1427,5292,1,1348.45
1,0,0,0,0,0,0,0,0,0,1,2,2,5,1,1339.98
1,0,0,0,0,0,0,0,1,0,0,232,663,1285,1,1336.02
1,0,0,0,0,0,0,0,0,1,0,3,7,29,1,1335.51
1,0,0,0,0,0,0,0,0,0,1,12,23,103,1,1330.56
1,0,0,0,0,0,0,0,0,1,0,1154,1156,4740,1,1330.38
1,0,0,0,0,0,0,0,0,0,1,6,7,29,1,1320.01
1,0,0,0,0,0,0,0,0,0,1,1,1,6,1,1315.6
1,0,0,0,0,0,0,0,0,1,0,85,144,264,2,1310.14
1,0,0,0,0,0,0,0,1,0,0,6571,11708,73198,2,1306.52
1,0,0,0,0,0,0,0,0,1,0,212,331,782,1,1298.23
1,0,0,0,0,0,0,0,1,0,0,30,50,111,6,1282.92
1,0,0,0,0,0,0,0,0,0,1,24,46,177,1,1279.08
1,0,0,0,0,0,0,0,0,1,0,71,126,448,1,1274.5
1,0,0,0,0,0,0,0,0,0,1,4,5,15,1,1272
1,0,0,0,0,0,0,0,0,0,1,232,232,396,1,1260.34
1,0,0,0,0,0,0,0,0,1,0,35,42,77,2,1256.67
1,0,0,0,0,0,0,0,0,0,1,2,2,12,1,1244.88
1,0,0,0,0,0,0,0,0,0,1,7,15,34,1,1238.4
1,0,0,0,0,0,0,0,0,0,1,87,130,296,2,1224
1,0,0,0,0,0,0,0,0,0,1,1,2,4,1,1220.94
0,1,0,0,0,0,0,0,0,0,1,1,2,12,1,1215
0,1,0,0,0,0,0,0,0,0,1,225,225,821,1,1211.4
0,1,0,0,0,0,0,0,0,0,1,60,60,230,1,1197.8
0,1,0,0,0,0,0,0,0,0,1,72,104,380,1,1177.96
0,1,0,0,0,0,0,0,0,1,0,1249,2577,10958,1,1160.75
0,1,0,0,0,0,0,0,0,0,1,6,7,22,2,1157.82
0,1,0,0,0,0,0,0,0,0,1,86,149,524,1,1154.13
0,1,0,0,0,0,0,0,0,0,1,9,15,25,3,1153.26
0,1,0,0,0,0,0,0,0,0,1,5,14,35,1,1141.56
0,1,0,0,0,0,0,0,1,0,0,3,9,49,1,1140
0,1,0,0,0,0,0,0,0,0,1,17,51,165,1,1132.7
0,1,0,0,0,0,0,0,0,0,1,362,363,1515,1,1130.76
0,1,0,0,0,0,0,0,0,0,1,32,119,432,1,1130.5
0,1,0,0,0,0,0,0,0,0,1,9,12,48,1,1130.22
0,1,0,0,0,0,0,0,0,1,0,306,525,2060,1,1128.96
1,0,0,0,0,0,0,0,0,0,1,10,40,88,1,1119.2
1,0,0,0,0,0,0,0,0,1,0,361,935,1665,1,1092.68
1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1089
1,0,0,0,0,0,0,0,0,1,0,1,1,9,1,1084.4
1,0,0,0,0,0,0,0,0,0,1,7,7,34,1,1078.53
1,0,0,0,0,0,0,0,0,0,1,4,9,27,1,1077.3
1,0,0,0,0,0,0,0,0,0,1,6,8,29,2,1076.01
1,0,0,0,0,0,0,0,0,0,1,4,5,35,2,1056.12
1,0,0,0,0,0,0,0,0,0,1,21,25,84,1,1054.9
1,0,0,0,0,0,0,0,0,0,1,5,6,48,1,1035.28
1,0,0,0,0,0,0,0,0,0,1,96,123,388,1,1023.35
1,0,0,0,0,0,0,0,0,0,1,425,425,1278,1,1018.56
1,0,0,0,0,0,0,0,0,1,0,1,1,7,1,1018.08
1,0,0,0,0,0,0,0,1,0,0,1924,1930,8733,1,1017.37
1,0,0,0,0,0,0,0,0,0,1,28,28,80,1,1008
1,0,0,0,0,0,0,0,0,0,1,40,41,74,1,1005.9
1,0,0,0,0,0,0,0,0,0,1,1,1,10,1,1005.02
1,0,0,0,0,0,0,0,0,0,1,237,237,562,1,998.1
1,0,0,0,0,0,0,0,0,1,0,8409,16198,73243,1,990
1,0,0,0,0,0,0,0,0,0,1,117,217,607,2,989.76
0,1,0,0,0,0,0,0,0,0,1,38,55,157,1,950.4
0,1,0,0,0,0,0,0,0,0,1,365,365,1578,2,947.57
0,1,0,0,0,0,0,0,0,1,0,624,628,1997,1,939.6
0,1,0,0,0,0,0,0,0,0,1,1,1,16,1,919.98
0,1,0,0,0,0,0,0,0,0,1,122,398,1048,4,913
0,1,0,0,0,0,0,0,0,0,1,76,76,245,1,905.68
0,1,0,0,0,0,0,0,0,0,1,3,6,34,1,904.8
0,1,0,0,0,0,0,0,0,1,0,201,459,1340,1,904.4
0,1,0,0,0,0,0,0,0,0,1,4,128,277,2,900.04
0,1,0,0,0,0,0,0,0,0,1,1,2,25,2,892.08
0,1,0,0,0,0,0,0,0,0,1,1,4,20,1,888
0,1,0,0,0,0,0,0,0,0,1,88,130,641,2,884.26
1,0,0,0,0,0,0,0,0,0,1,893,1171,4109,1,882
1,0,0,0,0,0,0,0,0,0,1,9,18,77,1,881.28
1,0,0,0,0,0,0,0,0,0,1,10,10,45,1,879
1,0,0,0,0,0,0,0,0,0,1,11,12,25,1,873.6
1,0,0,0,0,0,0,0,0,1,0,86,86,150,1,872.1
1,0,0,0,0,0,0,0,0,0,1,54,55,85,2,872.1
1,0,0,0,0,0,0,0,0,0,1,329,413,1327,1,872.1
1,0,0,0,0,0,0,0,0,0,1,2,2,6,1,871.42
1,0,0,0,0,0,0,0,0,0,1,123,123,396,1,864
1,0,0,0,0,0,0,0,0,0,1,6,14,78,1,858.38
1,0,0,0,0,0,0,0,0,0,1,60,60,107,1,850.5
1,0,0,0,0,0,0,0,1,0,0,14,26,63,1,845.5
1,0,0,0,0,0,0,0,1,0,0,5,5,11,1,841.5
1,0,0,0,0,0,0,0,0,0,1,1,2,10,1,841.37
1,0,0,0,0,0,0,0,0,1,0,3,5,28,1,830.79
1,0,0,0,0,0,0,0,1,0,0,166,168,849,1,824.85
1,0,0,0,0,0,0,0,0,1,0,585,587,872,1,822.8
1,0,0,0,0,0,0,0,0,0,1,1,5,9,1,800.16
1,0,0,0,0,0,0,0,0,0,1,6,23,117,1,795.84
1,0,0,0,0,0,0,0,0,0,1,96,96,302,1,786.6
1,0,0,0,0,0,0,0,0,0,1,5,12,50,1,780.52
1,0,0,0,0,0,0,0,0,1,0,6424,6432,12364,1,776
1,0,0,0,0,0,0,0,0,0,1,48,66,164,1,775.69
1,0,0,0,0,0,0,0,0,0,1,3,3,9,1,774.9
1,0,0,0,0,0,0,0,0,0,1,649,650,2139,1,766.3
1,0,0,0,0,0,0,0,0,0,1,5,10,68,1,720.12
0,1,0,0,0,0,0,0,0,0,1,2151,2159,7285,1,716
0,1,0,0,0,0,0,0,0,0,1,21,29,127,1,715.5
0,1,0,0,0,0,0,0,0,0,1,7,12,50,1,710
0,1,0,0,0,0,0,0,0,0,1,91,129,347,1,709.01
0,1,0,0,0,0,0,0,0,0,1,110,110,369,1,708
0,1,0,0,0,0,0,0,0,0,1,2,4,10,1,707.28
0,1,0,0,0,0,0,0,0,0,1,9,9,27,1,707.06
0,1,0,0,0,0,0,0,0,0,1,22,31,203,1,702
0,1,0,0,0,0,0,0,0,0,1,1745,1750,5761,1,700.24
0,1,0,0,0,0,0,0,0,0,1,70,236,760,2,698.72
0,1,0,0,0,0,0,0,0,0,1,13,23,40,1,692.55
0,1,0,0,0,0,0,0,0,0,1,22,33,59,1,689.16
0,1,0,0,0,0,0,0,0,0,1,2,2,10,1,687.59
0,1,0,0,0,0,0,0,0,1,0,4030,7697,34680,2,676.13
0,1,0,0,0,0,0,0,0,0,1,2,5,36,1,671.84
0,1,0,0,0,0,0,0,0,0,1,20,29,98,1,645
0,1,0,0,0,0,0,0,0,0,1,115,128,442,1,641.37
0,1,0,0,0,0,0,0,0,0,1,4,4,15,1,631.19
0,1,0,0,0,0,0,0,0,0,1,284,284,984,1,619.12
0,1,0,0,0,0,0,0,0,0,1,45,45,69,2,618.3
0,1,0,0,0,0,0,0,0,1,0,2,2,7,1,611.64
0,1,0,0,0,0,0,0,0,0,1,1,4,15,1,603.25
0,1,0,0,0,0,0,0,0,0,1,54,106,438,1,598.5
0,1,0,0,0,0,0,0,0,0,1,6,6,22,1,595.32
0,1,0,0,0,0,0,0,0,0,1,227,324,1265,2,592.88
1,0,0,0,0,0,0,0,0,0,1,11,18,74,1,585.9
1,0,0,0,0,0,0,0,0,0,1,3,3,24,1,585.48
1,0,0,0,0,0,0,0,0,0,1,191,192,547,1,583.2
1,0,0,0,0,0,0,0,0,0,1,1,8,42,1,582.12
1,0,0,0,0,0,0,0,0,0,1,1182,1183,3471,1,579.2
1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,569.92
1,0,0,0,0,0,0,0,1,0,0,55,112,252,2,566.1
1,0,0,0,0,0,0,0,0,1,0,1,1,36,1,563.65
1,0,0,0,0,0,0,0,0,0,1,123,188,625,1,553.82
1,0,0,0,0,0,0,0,0,0,1,706,706,1983,1,543.6
1,0,0,0,0,0,0,0,0,0,1,46,46,90,1,541.31
1,0,0,0,0,0,0,0,0,0,1,2,2,9,1,540
1,0,0,0,0,0,0,0,0,0,1,6,9,24,1,526.7
1,0,0,0,0,0,0,0,0,0,1,526,527,1989,1,510.85
1,0,0,0,0,0,0,0,0,0,1,5,5,14,1,510.3
1,0,0,0,0,0,0,0,0,0,1,2427,2430,7579,1,509.5
1,0,0,0,0,0,0,0,0,0,1,339,340,474,1,490.5
1,0,0,0,0,0,0,0,0,0,1,354,354,1074,1,490.5
1,0,0,0,0,0,0,0,0,0,1,3,4,10,1,482.99
1,0,0,0,0,0,0,0,1,0,0,11,11,63,1,478.4
1,0,0,0,0,0,0,0,0,0,1,4,10,26,1,477.16
1,0,0,0,0,0,0,0,0,0,1,288,288,684,1,477
1,0,0,0,0,0,0,0,0,0,1,6187,6212,17933,1,473.53
1,0,0,0,0,0,0,0,0,0,1,9,11,24,1,468
1,0,0,0,0,0,0,0,0,0,1,5,11,62,1,460.8
1,0,0,0,0,0,0,0,0,0,1,13,13,27,1,455
1,0,0,0,0,0,0,0,0,0,1,104,237,634,1,454.41
1,0,0,0,0,0,0,0,0,0,1,22,38,107,1,450.1
1,0,0,0,0,0,0,0,0,0,1,4,4,14,1,436.76
1,0,0,0,0,0,0,0,0,0,1,3,20,116,1,431.46
1,0,0,0,0,0,0,0,0,0,1,28,29,86,1,429.78
1,0,0,0,0,0,0,0,0,0,1,3,3,23,1,429.78
1,0,0,0,0,0,0,0,0,0,1,221,222,384,1,426.08
1,0,0,0,0,0,0,0,0,0,1,367,368,948,1,420.3
1,0,0,0,0,0,0,0,0,0,1,3,6,19,1,416.92
0,1,0,0,0,0,0,0,0,1,0,209,542,1261,1,405
0,1,0,0,0,0,0,0,0,0,1,1,5,12,1,397.29
0,1,0,0,0,0,0,0,0,0,1,10,16,42,1,388.8
0,1,0,0,0,0,0,0,0,0,1,29,29,60,1,387
0,1,0,0,0,0,0,0,0,0,1,2,3,15,1,386.19
0,1,0,0,0,0,0,0,1,0,0,1622,1622,8594,1,382.29
0,1,0,0,0,0,0,0,0,0,1,21,38,134,1,381.9
0,1,0,0,0,0,0,0,0,0,1,4,4,11,1,378
0,1,0,0,0,0,0,0,0,0,1,339,339,1048,1,373
0,1,0,0,0,0,0,0,0,0,1,18,24,140,1,369.36
0,1,0,0,0,0,0,0,0,0,1,154,154,467,1,367.96
0,1,0,0,0,0,0,0,0,0,1,15,22,101,1,363.2
0,1,0,0,0,0,0,0,0,0,1,11,191,373,2,356.24
0,1,0,0,0,0,0,0,1,0,0,88,89,136,1,354.18
0,1,0,0,0,0,0,0,1,0,0,25,45,112,1,354.18
0,1,0,0,0,0,0,0,0,1,0,42,60,179,1,344.95
0,1,0,0,0,0,0,0,0,0,1,250,250,816,1,340
0,1,0,0,0,0,0,0,0,0,1,45,70,214,1,334.8
0,1,0,0,0,0,0,0,1,0,0,6,6,9,1,333.48
0,1,0,0,0,0,0,0,0,0,1,1,1,11,1,333.25
0,1,0,0,0,0,0,0,0,1,0,6,6,11,1,333
0,1,0,0,0,0,0,0,0,1,0,196,198,287,1,327.04
0,1,0,0,0,0,0,0,0,0,1,4,4,9,1,319.81
0,1,0,0,0,0,0,0,0,0,1,764,765,1211,1,300.9
0,1,0,0,0,0,0,0,1,0,0,5,5,12,1,297.5
0,1,0,0,0,0,0,0,0,0,1,220,221,544,1,296.7
0,1,0,0,0,0,0,0,0,0,1,3,3,9,1,293.25
0,1,0,0,0,0,0,0,0,0,1,123,227,757,2,291.16
0,1,0,0,0,0,0,0,0,0,1,2,3,14,1,285
0,1,0,0,0,0,0,0,0,0,1,189,189,616,1,271.7
0,1,0,0,0,0,0,0,0,1,0,1,1,4,1,267.75
0,1,0,0,0,0,0,0,0,0,1,193,240,550,2,259.33
0,1,0,0,0,0,0,0,0,1,0,80,80,122,1,257.03
0,1,0,0,0,0,0,0,0,0,1,10,14,46,1,246
0,1,0,0,0,0,0,0,0,0,1,2,4,10,1,242.25
0,1,0,0,0,0,0,0,0,0,1,613,913,3381,1,240.84
0,1,0,0,0,0,0,0,0,0,1,2,2,31,1,239.28
0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,213.95
0,1,0,0,0,0,0,0,1,0,0,84,152,680,2,189
1,0,0,0,0,0,0,0,0,0,1,52,52,118,1,187.2
1,0,0,0,0,0,0,0,0,0,1,623,623,1155,1,181.69
1,0,0,0,0,0,0,0,0,0,1,41,62,298,1,180.16
1,0,0,0,0,0,0,0,0,0,1,121,160,379,1,172
1,0,0,0,0,0,0,0,1,0,0,5,5,17,1,169.58
1,0,0,0,0,0,0,0,1,0,0,935,939,1346,1,168.06
1,0,0,0,0,0,0,0,0,0,1,5,10,21,1,160
1,0,0,0,0,0,0,0,0,0,1,2,3,6,1,155
1,0,0,0,0,0,0,0,1,0,0,10,10,17,1,148.5
1,0,0,0,0,0,0,0,0,0,1,9,10,20,1,148.5
1,0,0,0,0,0,0,0,0,0,1,231,231,510,1,140
1,0,0,0,0,0,0,0,1,0,0,124,154,275,1,133.65
1,0,0,0,0,0,0,0,1,0,0,378,378,641,1,132
1,0,0,0,0,0,0,0,0,1,0,119,119,166,1,112.65
1,0,0,0,0,0,0,0,0,0,1,358,540,1934,1,100.8
1,0,0,0,0,0,0,0,0,0,1,1,1,5,1,98.8
1,0,0,0,0,0,0,0,0,1,0,12,12,33,1,90
1,0,0,0,0,0,0,0,1,0,0,13,13,19,1,86.11
1,0,0,0,0,0,0,0,0,1,0,420,421,651,1,86.11
1,0,0,0,0,0,0,0,1,0,0,2,2,11,1,81.7
1,0,0,0,0,0,0,0,1,0,0,267,347,1584,1,77.5
1,0,0,0,0,0,0,0,0,0,1,21,21,36,1,70
1,0,0,0,0,0,0,0,0,1,0,12,12,18,1,46.8
1,0,0,0,0,0,0,0,0,0,1,15,15,31,0,0
1,0,0,0,0,0,0,0,1,0,0,15,15,52,0,0
1,0,0,0,0,0,0,0,0,1,0,11,11,20,0,0
1,0,0,0,0,0,0,0,1,0,0,10,20,91,0,0
1,0,0,0,0,0,0,0,0,0,1,1,2,6,0,0
1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
1,0,0,0,0,0,0,0,0,0,1,2,2,16,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,6,0,0
1,0,0,0,0,0,0,0,1,0,0,6,6,8,0,0
1,0,0,0,0,0,0,0,0,1,0,5,5,6,0,0
1,0,0,0,0,0,0,0,1,0,0,5,18,29,0,0
1,0,0,0,0,0,0,0,0,1,0,3,7,7,0,0
1,0,0,0,0,0,0,0,0,0,1,2,2,4,0,0
1,0,0,0,0,0,0,0,0,0,1,2,5,6,0,0
1,0,0,0,0,0,0,0,0,0,1,2,2,4,0,0
1,0,0,0,0,0,0,0,1,0,0,1,1,7,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,14,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,0,0,0,0,1,11,11,35,0,0
1,0,0,0,0,0,0,0,0,0,1,5,6,25,0,0
1,0,0,0,0,0,0,0,0,0,1,34,34,140,0,0
1,0,0,0,0,0,0,0,1,0,0,21,21,99,0,0
1,0,0,0,0,0,0,0,0,0,1,14,29,117,0,0
1,0,0,0,0,0,0,0,1,0,0,13,31,117,0,0
1,0,0,0,0,0,0,0,0,1,0,11,11,73,0,0
1,0,0,0,0,0,0,0,0,1,0,5,9,37,0,0
1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0
1,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0
1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0
1,0,0,0,0,0,0,0,1,0,0,1,1,16,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,0,0,1,0,0,34,34,96,0,0
1,0,0,0,0,0,0,0,0,1,0,12,12,64,0,0
1,0,0,0,0,0,0,0,1,0,0,5,8,9,0,0
1,0,0,0,0,0,0,0,0,1,0,3,3,4,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,0,0,0,0,1,7,7,29,0,0
1,0,0,0,0,0,0,0,0,0,1,4,6,27,0,0
1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,0,0,0,1,0,1,1,10,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,0,0,0,1,0,3,6,9,0,0
1,0,0,0,0,0,0,0,0,0,1,2,2,7,0,0
1,0,0,0,0,0,0,0,1,0,0,2,2,3,0,0
1,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0
1,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0
1,0,0,0,0,0,0,0,0,0,1,2,3,8,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,1,0,0,0,0,0,0,1,0,0,2,2,2,0,0
0,1,0,0,0,0,0,0,0,0,1,2,2,2,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0
0,1,0,0,0,0,0,0,0,0,1,8,8,13,0,0
0,1,0,0,0,0,0,0,0,0,1,3,3,15,0,0
0,1,0,0,0,0,0,0,1,0,0,56,56,295,0,0
0,1,0,0,0,0,0,0,0,1,0,21,21,92,0,0
0,1,0,0,0,0,0,0,1,0,0,10,10,52,0,0
0,1,0,0,0,0,0,0,0,1,0,6,8,29,0,0
0,1,0,0,0,0,0,0,0,1,0,2,2,3,0,0
0,1,0,0,0,0,0,0,0,0,1,1,2,4,0,0
0,1,0,0,0,0,0,0,1,0,0,2,2,3,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,0,0,1,0,0,2,2,3,0,0
0,1,0,0,0,0,0,0,0,1,0,1,1,6,0,0
0,1,0,0,0,0,0,0,0,0,1,2,2,2,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,5,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,0,0,0,0,1,3,3,3,0,0
0,1,0,0,0,0,0,0,0,0,1,2,2,5,0,0
0,1,0,0,0,0,0,0,0,1,0,1,1,6,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,0,0,0,0,1,3,3,4,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,4,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,0,0,1,0,0,4,4,7,0,0
0,1,0,0,0,0,0,0,0,0,1,2,2,6,0,0
0,1,0,0,0,0,0,0,0,0,1,2,4,29,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0
0,1,0,0,0,0,0,0,0,0,1,5,5,11,0,0
0,1,0,0,0,0,0,0,1,0,0,2,2,9,0,0
0,1,0,0,0,0,0,0,1,0,0,2,4,36,0,0
0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,0,0,0,0,1,4,4,9,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,5,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,0,0,1,0,0,4,4,28,0,0
0,1,0,0,0,0,0,0,0,0,1,3,3,3,0,0
0,1,0,0,0,0,0,0,0,1,0,1,1,6,0,0
0,1,0,0,0,0,0,0,1,0,0,1,3,12,0,0
0,1,0,0,0,0,0,0,0,0,1,4,4,11,0,0
0,1,0,0,0,0,0,0,1,0,0,2,2,14,0,0
0,1,0,0,0,0,0,0,0,1,0,2,2,34,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,3,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,13,0,0
